,words,ner_c,ner_f
10,"['Kritische', 'Bemerkungen', 'gänzlich', 'auszuschliessen', ',', 'gebot', 'der', 'Plan', 'der', 'Sammlung', 'bei', 'dem', 'schwierigsten', 'Dichter', 'nicht', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,"['Ob', 'ich', 'darin', 'das', 'Rechte', 'getroffen', ',', 'darüber', 'werden', 'die', 'Stimmen', 'getheilt', 'sein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,"['Ein', 'Zuviel', 'wird', 'man', 'mir', 'nicht', 'vorwer', '-']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
13,"['fen', ':', 'wem', 'ich', 'nicht', 'genug', 'des', 'für', 'den', 'Jüngling', 'Bildungsstoff', 'enthaltenden', 'kritischen', 'Materials', 'zu', 'geben', 'scheine', ',', 'der', 'wird', 'bei', 'der', 'mündlichen', 'Erklärung', 'den', 'Umständen', 'nach', 'aus', 'seinen', 'Hülfsmitteln', 'befähigtern', 'Schülern', 'leicht', 'ein', 'Mehreres', 'vorlegen', 'können', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14,"['Andere', 'Leser', 'mögen', 'andere', 'Ausgaben', 'zu', 'Rathe', 'ziehen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,"['Die', 'von', 'mir', 'zuerst', 'eingeführten', 'Lesarten', 'habe', 'ich', 'nirgend', 'ohne', 'Bemerkung', 'gelassen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16,"['Die', 'Hauptsache', ',', 'ja', 'ich', 'darf', 'sagen', ',', 'mir', 'eine', 'Herzenssache,', 'war', 'eine', 'gesunde', 'Erklärung', 'des', 'Dichters', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,"['Den', 'fleissigen', 'Gebrauch', 'des', 'Lexikons', 'und', 'der', 'Grammatik', 'setzt', 'mein', 'Commentar', 'voraus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18,"['Lexikalische', 'Bemerkungen', 'waren', 'um', 'so', 'weniger', 'nöthig', ',', 'je', 'fleissiger', 'die', 'neuern', 'Lexikographen', 'das', 'unvergleichliche', 'Lexicon', 'Sophocleum', 'sich', 'zu', 'Nutze', 'gemacht', 'haben', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0]"
19,"['Fand', 'ich', 'indess', ',', 'dass', 'die', 'gangbarern', 'Handwörterbücher', 'den', 'Befragenden', 'irreleiten', 'möchten', ',', 'so', 'habe', 'ich', 'der', 'Fortpflanzung', 'des', 'Falschen', 'vorzubeugen', 'gesucht', ':', 'wo', 'sie', 'im', 'Stiche', 'liessen', ',', 'habe', 'ich', 'nachgeholfen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20,"['Uebrigens', 'bin', 'ich', 'mit', 'Strenge', 'darauf', 'ausgegangen', ',', 'auch', 'nicht', 'eine', 'einzige', 'Anmerkung', 'zu', 'machen', ',', 'welche', 'den', 'Zweck', ',', 'das', 'Verständniss', 'des', 'Dichters', 'zu', 'erleichtern', ',', 'aus', 'den', 'Augen', 'verlöre', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21,"['Durch', 'keinerlei', 'lediglich', 'ein', 'philologisches', 'Zunftinteresse', 'berührende', 'Noten', 'wollte', 'ich', 'jüngere', 'Leser', ',', 'die', 'in', 'den', 'Dichter', 'eingeweiht', 'werden', 'wollen', ',', 'vom', 'aulmerksamen', 'Lesen', 'der', 'Anmerkungen', 'abschrecken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22,"['Daher', 'sollte', 'jede', ',', 'an', 'sich', 'noch', 'so', 'nützliche', 'Bemerkung', ',', 'welche', 'nicht', 'den', 'das', 'Verständniss', 'des', 'Dichters', 'suchenden', 'Leser', 'förderte', ',', 'durchaus', 'verbannt', 'sein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23,"['Natürlich', 'konnte', 'und', 'sollte', 'hier', 'keine', 'vollständige', 'Erklärung', 'gegeben', 'werden', ';', 'nur', 'eine', 'den', 'Sinn', 'für', 'das', 'Wesentliche', 'schärfende', ',', 'das', 'feinere', 'sprachliche', 'und', 'künstlerische', 'Verständniss', 'andeutende,', 'dem', 'eigenen', 'Nachdenken', 'den', 'Weg', 'weisende', 'Beihülfe', 'wollte', 'ich', 'geben', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24,"['Dabei', 'habe', 'ich', 'ausser', 'den', 'jüngern', 'Lesern', 'des', 'Dichters', 'Freunde', 'der', 'Alten', 'im', 'Auge', 'gehabt', ',', 'welche', 'sich', 'am', 'Genuss', 'alter', 'Meisterwerke', 'erholen', 'und', 'erfrischen', 'wollen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
25,"['Es', 'ist', 'Mitschuld', 'der', 'Philologen', ',', 'dass', 'diese', 'ehrenwerthe', 'Klasse', 'von', 'Lesern', 'der', 'Alten', 'täglich', 'mehr', 'zusammenschmilzt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26,"['Ziehen', 'wir', 'auf', 'Gymnasien', 'und', 'Universitäten', 'nicht', 'wieder', 'Humanislen', 'heran', ',', 'so', 'graben', 'wir', 'der', 'klassischen', 'Litteratur', 'die', 'Wurzeln', 'im', 'Volke', 'ab', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27,"['Nun', 'wird', 'man', 'finden', ',', 'dass', 'ich', 'oft', 'etwas', 'zu', 'bemerken', 'fand', ',', 'wo', 'gangbare', 'ähnliche', 'Ausgaben', 'schweigen', ',', 'und', 'umgekehrt.', 'Ein', 'wesentlicher', 'Theil', 'der', 'Erklärung', 'eines', 'Dichters', 'wie', 'Sophokles', 'für', 'Leser', 'jeder', 'Bildungsstufe', 'ist', 'die', 'Hinwei', '-']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
28,"['55', '.', 'Die', 'niedergemetzelten', 'Thiere', 'werden', 'als', 'abgemähte', 'Garben', 'gedacht', 'und', 'die', 'Haufen', 'des', 'hingestreckten', 'Hornviehes', 'daher', 'hörnerreiche', 'Schwade', 'genannt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29,"['Man', 'beachte', 'die', 'Allitteration', 'ἔχ', '&', 'ıge', 'πολύκερων', 'φόνον', '(', 'siragem', ',', 'vgl', '.', '546', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
30,"['56f', '.', 'Es', 'entsprechen', 'sich', 'ἔσϑ', ""'"", 'ὅτε', '—', 'ὅτε', 'im', 'Sinne', 'von', 'τοτὲ', 'μέν', ',', 'τοτὲ', 'σέ', ';', 'dem', 'zweiten', 'Gliede', 'ist', 'ἄλλοτ᾽', 'ἄλλον', 'στρατηλατῶν', 'unlergeordnet:', 'Aias', 'wähnle', 'bald', 'die', 'Atriden', 'zu', 'halten', 'und', 'zu', 'tödten', ',', 'bald', 'sei', 'es', 'diesen', ',', 'sei', 'es', 'jenen', 'der', 'Heerführer', ',', 'indem', 'er', 'sich', 'auf', 'sie', 'stürzte', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31,"['.', 'Athene', 'feuert', 'den', 'rasenden', 'Aias', 'noch', 'mehr', 'an', 'und', 'treibt', 'ihn', 'mit', 'grausamer', 'Lust', 'in', 'unheilvolle', 'Umgarnungen', ',', 'wie', 'ein', 'geheiztes', 'Wild', '.']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 19, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32,"['Daher', 'redet', 'sie', 'leidenschaftlich', 'wrovvov', ',', 'εἰςέβαλλον', ',', 'wie', '115', '.', '811', '.', '844', '.', 'El', '.', '719', '.', 'Ant', '.', '768', '.', '1037', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 3, 4, 5, 0, 3, 4, 5, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 17, 18, 5, 0, 17, 18, 5, 0, 5, 0]"
33,"['61', '.', 'Minder', 'gute', 'Quellen', 'πόνου', '.', 'Jenes', 'empfiehlt', 'auch', 'der', 'Gegensalz.', '66', '.', 'Vgl', '.', 'O', '.', 'ΒΕ', '.', '1294', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 5, 0]"
34,"['68', '.', 'Neque', 'hune', 'tibi', 'virum', 'calamitalem', 'fore', 'puta', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,"['Il', '.', '21', ',', '39', 'τῷ', 'δ᾽', 'ἄρ᾽', 'ἀνωΐστον', 'κακὸν', 'ἤλυθε', 'δῖος', '᾿Αχιλλεύς', '.']","[3, 4, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 18, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36,"['Der', 'Acc', '.', 'gehört', 'auch', 'zu', 'μίμνε', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
37,"['69', '.', 'ἀποστρόφ', 'ους', 'fasst', 'prädicativisch', 'das', 'Resultat', 'des', 'αὐγὰς', 'ὀμμάτων', 'ἀπεῖρξαι', ',', 'zur', 'Steigerung', 'des', 'sänzlichen', 'un', 'eisıdeiv', ',', 'zusammen,', 'vgl', '.', '517', '.', 'zu', 'Ant', '.', '881', '.', 'El', '.', '18', '.', '242', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 4, 5, 0, 3, 4, 5, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 17, 18, 5, 0, 17, 18, 5, 0, 5, 0]"
38,"['172', '.', 'ἀπευϑύνειν', ',', 'in', 'eine', 'der', 'gewöhnlichen', 'entgegengesetzte', 'Richtung', 'lenken', ',', 'die', 'Hände', 'auf', 'den', 'Rücken', 'binden', ',', 'vgl', '.', '65', '.', '451', '.', '0', '.', 'R', '.', '1154', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 3, 4, 4, 4, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 17, 18, 18, 18, 5, 0]"
39,"['83', '.', 'Auch', 'in', 'seinem', 'jetzigen', 'Wahnsinn', 'hast', 'du', 'ihn', 'nicht', 'zu', 'fürchten', ',', 'da', 'er', 'dich', 'nicht', 'einmal', 'sehen', 'soll', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40,"['35', '.', 'χαὶ', 'δεδορκότα', ',', '50', 'scharfsichtigsiesonstsind', ';', 'δέρχειν', '.', 'ist', 'schar', 'fblicken', ',', 'daher', 'δεδορχὸς', 'βλέπειν', 'luminibus', 'oculorum', 'acribus', '.', 'Aesch', '.', 'Suppl', '.', '409', 'δεδορκὸς', 'ὄμμα', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17, 18, 5, 0, 0, 0]"
41,"['81', 'ἑστώς', ',', 'weil', 'Odysseus', 'bei', '76', 'sich', 'scheu', 'vom', 'Zelte', 'hatte', 'zurückziehen', 'wollen', '.']","[0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 19, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
42,"['88', ',', 'ἐχτὸς', 'εἶναι', ',', 'ausser', 'dem', 'Bereich', 'des', 'A', '.', 'sein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 0, 0]"
43,"['91', '.', 'Δειογενὲς', 'τέκνον', ',', 'wie', 'Eur', '.', 'Ion', '.', '468', 'παῖς', 'ἃ', 'Auroyerns', ',', 'zu', '0', '.', 'ἢ', '.', '1210', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 5, 0, 0, 0, 0, 0, 3, 4, 4, 4, 5, 0]","[0, 0, 0, 0, 0, 0, 1, 2, 17, 0, 5, 0, 0, 0, 0, 0, 17, 18, 18, 18, 5, 0]"
44,"['90', '.', 'τὸ', 'μή', ',', 'näml', '.', 'βάψαι', '.', 'Ant', '.', '443', 'χαὶ', 'φημὶ', 'δρᾶσαι', ',', 'κοὺ', 'χαταρνοῦμαι', 'τὸ', 'μή', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45,"['971', '.', 'So', 'hast', 'du', 'auch', 'wohl', 'an', 'den', 'Atriden', 'den', 'Lanzendeiner', 'Hand', 'ausgelassen?', 'αἰχμάξειν', 'ἔρα', 'ist', 'dem', 'Homerischen', 'αἰχμὰς', 'αἰχμάζειν']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46,"['frei', 'nachgebildet', ',', 'wie', 'Oppian', 'αἶχμάζειν', 'δηίοις', 'μόρον', 'sagt', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
47,"['Achnlich', 'Eur', '.', 'Iph', '.', 'Taur', '.', '355', 'χεῖρας', 'ἐξηκόντισα', 'nach', 'dem', 'Homerischen', 'ἀχοντέζειν', 'αἰχμάς', '.', '(', 'Musgrave', 'ἡμαξας,', 'vgl', '.', '453', '.', ')']","[0, 5, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0]","[0, 5, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 5, 0, 0]"
48,"['98', '.', 'In', 'der', 'Nennung', 'des', 'Namens', 'selbst', '(', 'zu', 'Ὁ', '.', 'C', '.', '3', ')', 'statt', 'ἐμέ', 'liegt', 'Ethos', ',', 'wie', '864', 'und', '1', '.', '1', ',', '240', 'ἡ', 'nor', '᾿Αχιλλῆος', 'ποϑὴ', 'ἵξεται', 'υἷας', '᾿Αχαιῶν', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 4, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 17, 18, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
