,words,ner_c,ner_f
10,"['Hôm', 'qua', ',', 'hai', 'bệnh', 'nhân', 'Covid', '-', '19', 'cũng', 'tử', 'vong', ',', 'có', 'bệnh', 'nền', 'suy', 'thận', 'mạn', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 0]"
11,"['8h', 'ngày', '1', '-', '8', ',', 'bệnh', 'nhân', '861', 'chở', 'con', 'gái', 'đến', 'khám', 'tại', 'phòng', 'khám', 'đa', 'khoa', 'của', 'bác', 'sĩ', 'Hoàng', 'Đức', 'Dũng', '(', 'số', '16', '-', '18', 'B', '-', '22', 'đường', 'Lê', 'Duẩn', ',', 'TP', 'Đông', 'Hà', ')', '.']","[0, 0, 3, 4, 4, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 0, 9, 10, 10, 0, 0]","[0, 0, 3, 4, 4, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 0, 9, 10, 10, 0, 0]"
12,"['Cả', 'hai', 'đều', 'thuộc', 'diện', 'xét', 'nghiệm', 'sàng', 'lọc', ',', 'lấy', 'mẫu', 'bệnh', 'phẩm', 'ngày', '11/4', ',', 'kết', 'quả', 'dương', 'tính', 'ngày', '13/4', ',', 'điều', 'trị', 'tại', 'Bệnh', 'viện', 'Bệnh', 'Nhiệt', 'đới', 'Trung', 'ương', 'cơ', 'sở', '2', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0]"
13,"['Tính', 'đến', 'ngày', '11', '-', '3', ',', 'trên', 'địa', 'bàn', 'tỉnh', 'Quảng', 'Ninh', 'chưa', 'phát', 'hiện', 'thêm', 'ca', 'bệnh', 'COVID', '-', '19', 'ngoài', '4', 'ca', 'trước', 'đó', '(', 'đều', 'là', 'du', 'khách', 'nước', 'ngoài', 'đi', 'cùng', 'chuyến', 'bay', 'VN0054', 'với', 'bệnh', 'nhân', 'thứ', '17', ')', '.']","[0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 9, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 15, 0, 0]","[0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 9, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 15, 0, 0]"
14,"['Sở', 'GD', '-', 'ĐT', 'đã', 'quán', 'triệt', 'tất', 'cả', 'thí', 'sinh', 'và', 'những', 'người', 'làm', 'công', 'tác', 'thi', 'sau', 'khi', 'xét', 'nghiệm', 'thực', 'hiện', 'nghiêm', 'giãn', 'cách', 'xã', 'hội', 'theo', 'Chỉ', 'thị', '16', ',', 'chỉ', 'di', 'chuyển', 'khi', 'theo', 'lịch', 'thi', 'và', 'lịch', 'làm', 'nhiệm', 'vụ', 'của', 'kỳ', 'thi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,"['Những', 'người', 'vào', 'trung', 'tâm', 'cách', 'ly', 'được', 'xếp', 'ở', 'chung', 'phòng', 'một', 'cách', 'ngẫu', 'nhiên', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16,"['Theo', 'đó', ',', 'bệnh', 'nhân', 'thứ', '17', 'có', '2', 'lần', 'xét', 'nghiệm', 'cho', 'kết', 'quả', 'âm', 'tính', '(', 'cùng', 'bệnh', 'nhân', '24', 'và', '27', ')', ',', 'đủ', 'tiêu', 'chuẩn', 'xác', 'định', 'khỏi', 'bệnh', '.']","[0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,"['Công', 'tác', 'khám', 'bệnh', ',', 'chẩn', 'đoán', ',', 'điều', 'trị', ',', 'thực', 'hiện', 'thủ', 'thuật', ',', 'phẫu', 'thuật', '...', 'đối', 'với', 'bệnh', 'nhân', 'như', 'với', 'người', 'nghi', 'Covid', '-', '19', 'đến', 'khi', 'có', 'kết', 'quả', 'xét', 'nghiệm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18,"['Trung', 'tâm', 'Kiểm', 'soát', 'bệnh', 'tật', 'tỉnh', 'lấy', 'mẫu', 'gửi', 'Viện', 'Vệ', 'sinh', 'dịch', 'tễ', 'trung', 'ương', 'xét', 'nghiệm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0]"
19,"['Bệnh', 'nhân', 'là', 'phi', 'công', 'hãng', 'Vietnam', 'Airlines', ',', 'xác', 'định', 'dương', 'tính', 'ngày', '18/3', '.']","[0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0, 3, 0]"
20,"['""', 'Bệnh', 'nhân', '235', '""', ',', 'nam', ',', '25', 'tuổi', ',', 'quốc', 'tịch', 'Anh', ',', 'ngày', '14/3', 'đi', 'quán', 'bar', 'Buddha', '.']","[0, 0, 0, 15, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 10, 10, 0]","[0, 0, 0, 15, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 10, 10, 0]"
21,"['Với', 'việc', 'có', 'thêm', '8', 'bệnh', 'nhân', 'mới', '(', 'từ', 'bệnh', 'nhân', '374', 'đến', '381', ')', ',', 'Việt', 'Nam', 'đã', 'ghi', 'nhận', 'tổng', 'số', '381', 'ca', 'bệnh', 'trong', 'mùa', 'dịch', 'này', ',', 'trong', 'đó', 'có', '353', 'người', 'đã', 'bình', 'phục', '(', 'chiếm', 'gần', '93%', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22,"['Kết', 'quả', 'xét', 'nghiệm', 'PCR', 'lần', 'thứ', 'bảy', 'cho', 'kết', 'quả', 'dương', 'tính', 'vào', 'ngày', '10', '-', '8', 'và', 'kể', 'từ', 'khi', 'hết', 'thời', 'hạn', 'cách', 'ly', ',', 'người', 'phụ', 'nữ', 'này', 'đã', 'đi', 'du', 'lịch', 'nhiều', 'nơi', 'ở', 'Bhutan', 'cùng', 'gia', 'đình', ',', 'bạn', 'bè', 'và', 'thậm', 'chí', 'cả', 'mua', 'sắm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23,"['""', 'Bệnh', 'nhân', '20', '""', ',', 'phụ', 'nữ', ',', '64', 'tuổi', ',', 'điều', 'trị', 'tại', 'Hà', 'Nội', ',', 'tỉnh', 'táo', ',', 'không', 'sốt', ',', 'xét', 'nghiệm', 'lần', 'gần', 'đây', 'nhất', 'ngày', '15/4', 'kết', 'quả', 'âm', 'tính', 'lần', 'ba', '.']","[0, 0, 0, 15, 0, 0, 5, 6, 0, 1, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 15, 0, 0, 5, 6, 0, 1, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
24,"['Đa', 'phần', 'các', 'trường', 'hợp', 'này', 'đều', 'tự', 'đến', 'bệnh', 'viện', 'khi', 'phát', 'hiện', 'các', 'triệu', 'chứng', 'phổ', 'biến', 'của', 'COVID', '-', '19', 'như', 'ho', 'và', 'sốt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0]"
25,"['Ngày', '18/3', ',', 'ông', 'chưa', 'có', 'dấu', 'hiệu', 'bệnh', ',', 'được', 'Trung', 'tâm', 'Y', 'tế', 'quận', '8', 'lấy', 'mẫu', 'giám', 'sát', 'theo', 'nhóm', 'người', 'dự', 'thánh', 'lễ', 'Hồi', 'giáo', 'tại', 'Malaysia', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0]"
26,"['Mẫu', 'bệnh', 'phẩm', 'gửi', 'Viện', 'Vệ', 'sinh', 'Dịch', 'tễ', 'Trung', 'ương', 'xét', 'nghiệm', 'cho', 'kết', 'quả', 'có', 'nCoV', '.']","[0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0]"
27,"['Hơn', '170', 'người', 'ở', 'Bắc', 'Ninh', 'và', 'Bắc', 'Giang', ',', 'Thái', 'Nguyên', 'bị', 'cách', 'ly', 'tập', 'trung', 'do', 'từng', 'tiếp', 'xúc', 'với', 'nam', 'công', 'nhân', 'dương', 'tính', 'nCoV', '.']","[0, 0, 0, 0, 9, 10, 0, 9, 10, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 9, 10, 0, 9, 10, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28,"['Bệnh', 'nhân', 'và', 'những', 'người', 'tiếp', 'xúc', 'gần', 'đã', 'được', 'đưa', 'đến', 'Bệnh', 'viện', 'Bệnh', 'Nhiệt', 'đới', 'Trung', 'ương', 'cơ', 'sở', 'Đông', 'Anh', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0]"
29,"['Buổi', 'chiều', ',', '23', 'bệnh', 'nhân', 'Đà', 'Nẵng', 'điều', 'trị', 'ở', 'Trung', 'tâm', 'Y', 'tế', 'Hoà', 'Vang', 'được', 'công', 'bố', 'khỏi', ',', 'trong', 'đó', 'bốn', 'bệnh', 'nhân', '505', ',', '757', ',', '766', ',', '784', 'đang', 'chạy', 'thận', 'nhân', 'tạo', 'có', 'bốn', 'lần', 'xét', 'nghiệm', 'âm', 'tính', 'và', 'được', 'chuyển', 'đến', 'Bệnh', 'viện', 'Da', 'liễu', 'Đà', 'Nẵng', 'để', 'tiếp', 'tục', 'chu', 'kỳ', 'chạy', 'thận', '.']","[0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]"
30,"['Bác', 'sĩ', 'Hùng', 'cho', 'biết', 'diễn', 'biến', 'bệnh', 'của', 'bệnh', 'nhân', 'nhanh', 'và', 'phức', 'tạp', ',', 'khi', 'vào', 'viện', 'đã', 'trong', 'tình', 'trạng', 'nguy', 'kịch', ',', 'phổi', 'tổn', 'thương', 'nặng', ',', 'suy', 'hô', 'hấp', 'và', 'đã', 'có', 'biến', 'chứng', 'suy', 'đa', 'tạng', ',', 'tính', 'mạng', 'bị', 'đe', 'doạ', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 0, 17, 18, 18, 0, 0, 0, 0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 0, 17, 18, 18, 0, 0, 0, 0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0]"
31,"['Theo', 'đó', ',', 'tất', 'cả', 'các', 'trường', 'hợp', 'F1', ',', 'F2', ',', 'người', 'đang', 'cách', 'ly', 'y', 'tế', ',', 'người', 'có', 'hội', 'chứng', 'cúm', ',', 'viêm', 'phổi', 'nặng', 'do', 'virus', ',', 'người', 'có', 'bệnh', 'mãn', 'tính', 'diễn', 'biến', 'nặng', ',', 'giai', 'đoạn', 'cuối', '(', 'ung', 'thư', ',', 'tim', 'mạch', ',', 'suy', 'thận', '...', ')', 'đang', 'điều', 'trị', 'tại', 'các', 'cơ', 'sở', 'y', 'tế', ',', 'người', 'có', 'dấu', 'hiệu', 'ho', ',', 'sốt', ',', 'khó', 'thở', '…', 'trong', 'cộng', 'đồng', ',', 'người', 'nhập', 'cảnh', 'trái', 'phép', 'vào', 'địa', 'bàn', 'tỉnh', ',', 'toàn', 'bộ', 'người', 'trở', 'về', 'từ', 'Đà', 'Nẵng', 'từ', 'ngày', '21', '-', '7', 'đến', 'nay', 'phải', 'làm', 'xét', 'nghiệm', 'Realtime', '-', 'PCR', 'sàng', 'lọc', 'COVID', '-', '19', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 17, 18, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 17, 18, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
