,words,ner_c,ner_f
58,"['3', '.']","[0, 0]","['n', 'n']"
59,"['Dans', 'des', 'cas', 'très', 'exceptionnels', 'ayant', 'trait', 'à', 'des', 'informations', 'relatives', 'à', 'un', 'domaine', 'd&apos;', 'activité', 'particulier', 'de', 'la', 'BCE', ',', 'de', 'sensibilité', 'équivalente', 'aux', 'catégories', 'd&apos;', 'information', 'visées', 'au', 'paragraphe', '1', ',', 'le', 'directoire', 'peut', 'décider', 'provisoirement', 'de', 'ne', 'pas', 'accorder', 'à', 'l&apos;', 'Office', 'l&apos;', 'accès', 'à', 'de', 'telles', 'informations', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
60,"['Le', 'paragraphe', '2', 's&apos;', 'applique', 'à', 'ces', 'décisions', ',', 'qui', 'sont', 'valables', 'six', 'mois', 'au', 'plus', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
61,"['Par', 'la', 'suite', ',', 'l&apos;', 'Office', 'se', 'voit', 'accorder', 'l&apos;', 'accès', 'aux', 'informations', 'concernées', ',', 'à', 'moins', 'que', 'le', 'conseil', 'des', 'gouverneurs', 'ait', 'modifié', 'la', 'présente', 'décision', 'dans', 'l&apos;', 'intervalle', ',', 'en', 'ajoutant', 'la', 'catégorie', 'd&apos;', 'information', 'concernée', 'aux', 'catégories', 'visées', 'au', 'paragraphe', '1', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
62,"['Article', '5', 'Assistance', 'de', 'la', 'BCE', 'dans', 'le', 'cadre', 'des', 'enquêtes', 'internes', '1', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0]","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
63,"['Lorsqu&apos;', 'ils', 'engagent', 'une', 'enquête', 'interne', 'au', 'sein', 'de', 'la', 'BCE', ',', 'les', 'agents', 'de', 'l&apos;', 'Office', 'se', 'voient', 'consentir', 'l&apos;', 'accès', 'aux', 'locaux', 'de', 'la', 'BCE', 'par', 'le', 'responsable', 'de', 'la', 'sécurité', 'de', 'la', 'BCE', 'sur', 'production', 'd&apos;', 'une', 'autorisation', 'écrite', 'émise', 'par', 'le', 'directeur', 'général', 'de', 'l&apos;', 'Office', ',', 'sur', 'laquelle', 'sont', 'indiqués', ':', 'a', ')', 'l&apos;', 'identité', 'des', 'agents', 'et', 'la', 'désignation', 'de', 'leur', 'fonction', 'au', 'sein', 'de', 'l&apos;', 'Office', ';', 'b', ')', 'l&apos;', 'objet', 'et', 'le', 'but', 'de', 'l&apos;', 'enquête', ';', 'c', ')', 'les', 'bases', 'juridiques', 'pour', 'effectuer', 'cette', 'enquête', 'et', 'les', 'pouvoirs', 'd&apos;', 'enquête', 'en', 'découlant', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
64,"['Le', 'président', ',', 'le', 'vice-président', 'et', 'le', 'directeur', 'de', 'l&apos;', 'audit', 'interne', 'sont', 'informés', 'immédiatement', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
65,"['2', '.']","[0, 0]","['n', 'n']"
66,"['La', 'direction', 'de', 'l&apos;', 'audit', 'interne', 'assiste', 'les', 'agents', 'de', 'l&apos;', 'Office', 'dans', 'l&apos;', 'organisation', 'matérielle', 'des', 'enquêtes', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
67,"['3', '.']","[0, 0]","['n', 'n']"
68,"['Les', 'participants', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ainsi', 'que', 'les', 'personnes', 'concernées', 'fournissent', 'toutes', 'les', 'informations', 'requises', 'aux', 'agents', 'de', 'l&apos;', 'Office', 'qui', 'effectuent', 'une', 'enquête', ',', 'à', 'moins', 'que', 'les', 'informations', 'requises', 'soient', 'susceptibles', 'de', 'constituer', 'des', 'informations', 'sensibles', 'au', 'sens', 'de', 'l&apos;', 'article', '4', ',', 'auquel', 'cas', 'le', 'directoire', 'décide', 's&apos;', 'il', 'convient', 'ou', 'non', 'de', 'fournir', 'ces', 'informations', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
69,"['La', 'direction', 'de', 'l&apos;', 'audit', 'interne', 'consigne', 'toutes', 'les', 'informations', 'fournies', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
70,"['Article', '6', 'Information', 'des', 'intéressés', '1', '.']","[0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n']"
71,"['Dans', 'le', 'cas', 'où', 'apparaît', 'la', 'possibilité', 'd&apos;', 'une', 'implication', 'personnelle', 'd&apos;', 'un', 'participant', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ou', 'bien', 'd&apos;', 'une', 'personne', 'concernée', 'à', 'une', 'fraude', ',', 'un', 'acte', 'de', 'corruption', 'ou', 'toute', 'autre', 'activité', 'illégale', 'au', 'sens', 'de', 'l&apos;', 'article', '3', ',', 'paragraphe', '1', ',', 'il', 'convient', 'd&apos;', 'en', 'informer', 'rapidement', 'l&apos;', 'intéressé', ',', 'à', 'condition', 'que', 'cela', 'ne', 'risque', 'pas', 'de', 'nuire', 'à', 'l&apos;', 'enquête', '(', '16', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
72,"['En', 'tout', 'état', 'de', 'cause', ',', 'des', 'conclusions', 'visant', 'nominativement', 'un', 'participant', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ou', 'bien', 'une', 'personne', 'concernée', 'ne', 'peuvent', 'être', 'tirées', 'sans', 'que', 'l&apos;', 'intéressé', 'ait', 'été', 'à', 'même', 'de', 's&apos;', 'exprimer', 'sur', 'tous', 'les', 'faits', 'qui', 'le', 'concernent', ',', 'y', 'compris', 'sur', 'toutes', 'les', 'preuves', 'à', 'son', 'encontre', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
73,"['Les', 'intéressés', 'ont', 'le', 'droit', 'de', 'conserver', 'le', 'silence', ',', 'de', 'ne', 'pas', 's&apos;', 'incriminer', 'et', 'de', 'demander', 'l&apos;', 'assistance', 'd&apos;', 'un', 'avocat', '.']","[0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 2, 0]","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']"
74,"['2', '.']","[0, 0]","['n', 'n']"
75,"['Dans', 'les', 'cas', 'nécessitant', 'le', 'maintien', 'd&apos;', 'un', 'secret', 'absolu', 'aux', 'fins', 'de', 'l&apos;', 'enquête', 'ou', 'exigeant', 'le', 'recours', 'à', 'des', 'moyens', 'd&apos;', 'investigation', 'relevant', 'de', 'la', 'compétence', 'd&apos;', 'une', 'autorité', 'judiciaire', 'nationale', ',', 'l&apos;', 'obligation', 'd&apos;', 'inviter', 'un', 'participant', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ou', 'bien', 'une', 'personne', 'concernée', 'à', 's&apos;', 'exprimer', 'peut', 'être', 'différée', 'pendant', 'une', 'durée', 'limitée', 'en', 'accord', 'avec', 'le', 'président', 'ou', 'le', 'vice-président', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
76,"['Article', '7', 'Information', 'sur', 'le', 'classement', 'sans', 'suite', 'de', 'l&apos;', 'enquête', 'Si', ',', 'à', 'l&apos;', 'issue', 'd&apos;', 'une', 'enquête', 'interne', ',', 'aucun', 'élément', 'à', 'charge', 'ne', 'peut', 'être', 'retenu', 'à', 'l&apos;', 'encontre', 'd&apos;', 'un', 'participant', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ou', 'd&apos;', 'une', 'personne', 'concernée', 'mis', 'en', 'cause', ',', 'l&apos;', 'enquête', 'interne', 'est', 'classée', 'sans', 'suite', 'sur', 'décision', 'du', 'directeur', 'général', 'de', 'l&apos;', 'Office', ',', 'qui', 'en', 'avise', 'par', 'écrit', 'le', 'participant', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ou', 'bien', 'la', 'personne', 'concernée', '.']","[0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
77,"['Article', '8', 'Levée', 'd&apos;', 'immunité', 'Toute', 'demande', ',', 'émanant', 'd&apos;', 'une', 'autorité', 'policière', 'ou', 'judiciaire', 'nationale', ',', 'de', 'levée', 'de', 'l&apos;', 'immunité', 'de', 'juridiction', 'applicable', 'à', 'un', 'participant', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', 'ou', 'à', 'une', 'personne', 'concernée', ',', 'lors', 'd&apos;', 'éventuels', 'cas', 'de', 'fraude', ',', 'de', 'corruption', 'et', 'de', 'toute', 'autre', 'activité', 'illégale', 'portant', 'atteinte', 'aux', 'intérêts', 'financiers', 'de', 'l&apos;', 'Union', ',', 'est', 'transmise', 'au', 'directeur', 'général', 'de', 'l&apos;', 'Office', 'pour', 'avis', '.']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
78,"['Le', 'conseil', 'des', 'gouverneurs', 'prend', 'la', 'décision', 'relative', 'à', 'toute', 'levée', 'd&apos;', 'immunité', 'demandée', 'dans', 'la', 'mesure', 'où', 'elle', 'est', 'requise', 'à', 'l&apos;', 'encontre', 'de', 'participants', 'aux', 'organes', 'de', 'décision', 'ou', 'aux', 'autres', 'organes', ',', 'et', 'le', 'directoire', 'prend', 'la', 'décision', 'relative', 'à', 'toute', 'levée', 'd&apos;', 'immunité', 'demandée', 'dans', 'la', 'mesure', 'où', 'elle', 'est', 'requise', 'à', 'l&apos;', 'encontre', 'de', 'personnes', 'concernées', '.']","[0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
79,"['Article', '9', 'Entrée', 'en', 'vigueur', 'et', 'abrogation', '1', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']"
80,"['La', 'présente', 'décision', 'entre', 'en', 'vigueur', 'le', 'vingtième', 'jour', 'qui', 'suit', 'sa', 'publication', 'au', 'Journal', 'officiel', 'de', 'l&apos;', 'Union', 'européenne', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0]","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n']"
81,"['2', '.']","[0, 0]","['n', 'n']"
82,"['La', 'décision', 'BCE', '/', '2004', '/', '11', 'est', 'abrogée', 'avec', 'effet', 'à', 'partir', 'du', 'vingtième', 'jour', 'suivant', 'la', 'publication', 'de', 'la', 'présente', 'décision', 'au', 'Journal', 'officiel', 'de', 'l&apos;', 'Union', 'européenne', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 0]","['n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n']"
83,"['3', '.']","[0, 0]","['n', 'n']"
84,"['Les', 'références', 'à', 'la', 'décision', 'BCE', '/', '2004', '/', '11', 's&apos;', 'entendent', 'comme', 'faites', 'à', 'la', 'présente', 'décision', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
85,"['Fait', 'à', 'Francfort-sur-le-Main', ',', 'le', '4', 'mars', '2016', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0]","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
86,"['Le', 'président', 'de', 'la', 'BCE', 'Mario', 'DRAGHI', '(', '1', ')', 'JO', 'L', '248', 'du', '18.9.2013', ',', 'p.', '1', '.']","[0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
87,"['(', '2', ')', 'Code', 'de', 'conduite', 'des', 'membres', 'du', 'conseil', 'des', 'gouverneurs', '(', 'JO', 'C', '123', 'du', '24.5.2002', ',', 'p.', '9', ')', '.']","[0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
88,"['(', '3', ')', 'Code', 'complémentaire', 'd&apos;', 'éthique', 'professionnelle', 'applicable', 'aux', 'membres', 'du', 'directoire', 'de', 'la', 'banque', 'centrale', 'européenne', '(', 'édicté', 'conformément', 'à', 'l&apos;', 'article', '11.3', 'du', 'règlement', 'intérieur', 'de', 'la', 'Banque', 'centrale', 'européenne', ')', '(', 'JO', 'C', '104', 'du', '23.4.2010', ',', 'p.', '8', ')', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
89,"['(', '4', ')', 'Code', 'de', 'conduite', 'applicable', 'aux', 'membres', 'du', 'conseil', 'de', 'surveillance', 'prudentielle', 'de', 'la', 'Banque', 'centrale', 'européenne', '(', 'JO', 'C', '93', 'du', '20.3.2015', ',', 'p.', '2', ')', '.']","[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
90,"['(', '5', ')', 'Commission', 'contre', 'Banque', 'centrale', 'européenne', ',', 'C-11', '/', '00', ',', 'ECLI', ':', 'EU', ':', 'C', ':', '2003', ':', '395', '.']","[0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
91,"['(', '6', ')', 'Décision', 'BCE', '/', '2004', '/', '11', 'du', '3', 'juin', '2004', 'relative', 'aux', 'conditions', 'et', 'modalités', 'des', 'enquêtes', 'effectuées', 'par', 'l&apos;', 'Office', 'européen', 'de', 'lutte', 'antifraude', 'au', 'sein', 'de', 'la', 'Banque', 'centrale', 'européenne', 'en', 'matière', 'de', 'lutte', 'contre', 'la', 'fraude', ',', 'la', 'corruption', 'et', 'toute', 'autre', 'activité', 'illégale', 'préjudiciable', 'aux', 'intérêts', 'financiers', 'des', 'Communautés', 'européennes', 'et', 'portant', 'modification', 'des', 'conditions', 'd&apos;', 'emploi', 'du', 'personnel', 'de', 'la', 'Banque', 'centrale', 'européenne', '(', 'JO', 'L', '230', 'du', '30.6.2004', ',', 'p.', '56', ')', '.']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
